time,T [Nm],w [rad/s]
0.24056,0.54558,53.877
0.24062,0.49542,53.854
0.24067,0.59004,53.848
0.24072,0.58525,53.87
0.24078,0.5053,53.864
0.24083,0.5518,53.847
0.24088,0.59771,53.861
0.24093,0.53946,53.869
0.241,0.53436,53.851
0.24107,0.58563,53.859
0.24112,0.54492,53.866
0.24119,0.54268,53.853
0.24127,0.57384,53.86
0.24132,0.53962,53.862
0.24138,0.54571,53.854
0.24145,0.56816,53.859
0.24152,0.5437,53.86
0.24159,0.55448,53.855
0.2417,0.54668,53.861
0.24181,0.5666,53.856
0.24192,0.55787,53.859
0.24203,0.56438,53.859
0.24209,0.55,53.861
0.24209,0.55,53.861
0.2422,0.55541,53.857
0.24231,0.55413,53.86
0.24242,0.55333,53.858
0.24254,0.55473,53.86
0.24265,0.55361,53.858
0.24276,0.55377,53.86
0.24287,0.55531,53.857
0.24298,0.5506,53.862
0.2431,0.5616,53.855
0.24321,0.53667,53.868
0.24325,0.50798,53.857
0.2433,0.56064,53.849
0.24337,0.57493,53.865
0.24343,0.53217,53.861
0.24348,0.55244,53.854
0.24357,0.56355,53.863
0.24366,0.54098,53.857
0.24376,0.56581,53.859
0.24385,0.54519,53.86
0.24394,0.5586,53.857
0.24405,0.55137,53.86
0.24417,0.55541,53.858
0.24428,0.55331,53.86
0.2444,0.55456,53.858
0.24451,0.55359,53.86
0.24462,0.55441,53.859
0.24474,0.55392,53.859
0.24485,0.5536,53.859
0.24486,0.55329,53.859
0.24486,0.55329,53.859
0.24498,0.55458,53.859
0.24509,0.55339,53.86
0.24521,0.55434,53.859
0.24532,0.55539,53.859
0.24543,0.54654,53.861
0.24555,0.57808,53.857
0.24566,0.54844,53.865
0.24578,0.55543,53.856
0.24589,0.55494,53.863
0.246,0.55187,53.858
0.24612,0.55615,53.861
0.24623,0.55222,53.859
0.24635,0.55511,53.86
0.24646,0.55344,53.859
0.24657,0.55414,53.86
0.24669,0.55399,53.86
0.2468,0.55412,53.86
0.24692,0.55348,53.86
0.24703,0.5551,53.86
0.24714,0.55234,53.86
0.24726,0.55526,53.86
0.24737,0.55648,53.859
0.24749,0.53765,53.863
0.2476,0.55311,53.856
0.24764,0.5678,53.859
0.24764,0.5678,53.859
0.24776,0.54416,53.86
0.24787,0.56064,53.859
0.24799,0.54928,53.86
0.2481,0.55715,53.859
0.24821,0.55148,53.86
0.24833,0.55578,53.86
0.24844,0.55245,53.86
0.24856,0.55461,53.861
0.24867,0.55476,53.858
0.24878,0.5487,53.864
0.2489,0.57084,53.85
0.24894,0.60686,53.861
0.24898,0.54817,53.872
0.24905,0.51566,53.853
0.24911,0.59172,53.855
0.24916,0.56527,53.869
0.24922,0.51736,53.858
0.24927,0.56067,53.85
0.24936,0.56256,53.866
0.24945,0.5367,53.855
0.24951,0.57406,53.857
0.24957,0.54938,53.863
0.24968,0.55652,53.855
0.24979,0.55335,53.862
0.2499,0.5545,53.857
0.25001,0.55315,53.86
0.25012,0.55494,53.858
0.25023,0.55389,53.859
0.25034,0.55196,53.86
0.25042,0.5535,53.858
0.25042,0.5535,53.858
0.25053,0.55116,53.86
0.25064,0.56092,53.858
0.25075,0.54248,53.86
0.25085,0.55066,53.861
0.25093,0.53784,53.859
0.251,0.56411,53.857
0.25107,0.55425,53.862
0.25118,0.55114,53.857
0.25129,0.55753,53.861
0.25139,0.55031,53.858
0.2515,0.55721,53.86
0.25161,0.55126,53.858
0.25171,0.55595,53.861
0.25182,0.55291,53.857
0.25193,0.55334,53.862
0.25203,0.55802,53.854
0.25214,0.54181,53.87
0.25218,0.49374,53.86
0.25222,0.54995,53.845
0.25227,0.60809,53.858
0.25231,0.55605,53.872
0.25236,0.50458,53.858
0.25241,0.56141,53.847
0.25248,0.57535,53.867
0.25254,0.51728,53.861
0.2526,0.559,53.85
0.25269,0.56488,53.865
0.25277,0.53492,53.855
0.25283,0.57279,53.856
0.25289,0.5541,53.863
0.253,0.55426,53.854
0.25311,0.55448,53.861
0.2532,0.54757,53.856
0.2532,0.54757,53.856
0.25331,0.55374,53.86
0.25341,0.55714,53.857
0.25352,0.54962,53.86
0.25363,0.55287,53.858
0.25373,0.55038,53.859
0.25384,0.55362,53.859
0.25395,0.5521,53.859
0.25406,0.55379,53.859
0.25416,0.55397,53.859
0.25427,0.55466,53.859
0.25438,0.55524,53.859
0.25448,0.55265,53.859
0.25459,0.55493,53.859
0.2547,0.5531,53.859
0.25481,0.55448,53.859
0.25491,0.55346,53.859
0.25502,0.55421,53.859
0.25513,0.55363,53.859
0.25523,0.55407,53.859
0.25534,0.55373,53.859
0.25545,0.55385,53.86
0.25556,0.55418,53.859
0.25566,0.55264,53.86
0.25577,0.55742,53.857
0.25588,0.5434,53.866
0.25597,0.5536,53.845
0.25597,0.5536,53.845
0.25608,0.51149,53.883
0.2561,0.44322,53.874
0.25612,0.43825,53.85
0.25615,0.53081,53.83
0.25619,0.66487,53.853
0.25622,0.61888,53.881
0.25626,0.49964,53.883
0.25629,0.45736,53.85
0.25633,0.55075,53.833
0.25636,0.64658,53.851
0.25639,0.60658,53.878
0.25643,0.49508,53.876
0.25646,0.47259,53.85
0.2565,0.56505,53.837
0.25654,0.63585,53.858
0.25658,0.56625,53.878
0.25663,0.48023,53.858
0.25666,0.53829,53.841
0.25671,0.61923,53.858
0.25675,0.56385,53.874
0.25679,0.49551,53.862
0.25683,0.53212,53.844
0.25688,0.60587,53.854
0.25693,0.55871,53.87
0.25698,0.5064,53.858
0.25702,0.55711,53.846
0.25708,0.59055,53.862
0.25713,0.52907,53.865
0.25719,0.53811,53.85
0.25724,0.58349,53.856
0.2573,0.5486,53.864
0.25739,0.54433,53.853
0.25747,0.56276,53.859
0.25756,0.54862,53.858
0.25765,0.55588,53.857
0.25778,0.55314,53.858
0.2579,0.55396,53.859
0.25803,0.56236,53.857
0.25815,0.55461,53.861
0.25828,0.55345,53.858
0.2584,0.5545,53.86
0.25853,0.55392,53.859
0.25865,0.55368,53.86
0.25875,0.55248,53.859
0.25875,0.55248,53.859
0.25888,0.55381,53.861
0.259,0.55576,53.859
0.25913,0.54901,53.862
0.25925,0.56591,53.856
0.25938,0.5248,53.869
0.2595,0.62867,53.84
0.25953,0.68131,53.855
0.25955,0.6447,53.882
0.25958,0.51606,53.89
0.25961,0.43434,53.864
0.25964,0.49333,53.835
0.25967,0.61819,53.836
0.2597,0.6625,53.864
0.25973,0.57966,53.886
0.25977,0.4551,53.867
0.2598,0.49103,53.84
0.25984,0.60188,53.838
0.25988,0.6374,53.869
0.25991,0.5449,53.882
0.25995,0.46701,53.861
0.25999,0.53554,53.838
0.26003,0.63162,53.857
0.26007,0.5804,53.876
0.26011,0.48599,53.865
0.26016,0.53383,53.842
0.2602,0.61569,53.854
0.26025,0.56749,53.873
0.2603,0.49865,53.857
0.26034,0.5522,53.845
0.26039,0.60327,53.859
0.26044,0.5464,53.87
0.2605,0.52056,53.852
0.26056,0.58653,53.853
0.2606,0.56561,53.866
0.26067,0.52297,53.857
0.26071,0.55937,53.851
0.2608,0.55413,53.864
0.26086,0.53239,53.856
0.26092,0.56782,53.854
0.26098,0.55846,53.862
0.26106,0.54092,53.856
0.26113,0.5604,53.857
0.26123,0.55165,53.858
0.26136,0.55393,53.858
0.26148,0.56878,53.856
0.26153,0.57627,53.859
0.26153,0.57627,53.859
0.26161,0.53697,53.861
0.26169,0.55916,53.854
0.2618,0.55307,53.862
0.26191,0.55299,53.856
0.26202,0.55585,53.861
0.26213,0.55222,53.857
0.26224,0.55526,53.861
0.26235,0.55378,53.857
0.26246,0.55242,53.862
0.26257,0.55902,53.854
0.26268,0.54155,53.868
0.26271,0.50894,53.861
0.26275,0.53164,53.85
0.26279,0.58954,53.855
0.26284,0.56118,53.868
0.26289,0.52188,53.858
0.26294,0.56187,53.851
0.26301,0.56389,53.864
0.26308,0.52999,53.858
0.26313,0.55635,53.853
0.26321,0.55283,53.863
0.26329,0.53839,53.855
0.26337,0.57189,53.858
0.26345,0.5416,53.861
0.26353,0.5566,53.855
0.26363,0.55524,53.861
0.26373,0.55107,53.856
0.26384,0.55755,53.86
0.26394,0.55034,53.857
0.26404,0.55729,53.86
0.26414,0.5511,53.857
0.26425,0.556,53.862
0.26431,0.53283,53.859
0.26431,0.53283,53.859
0.26441,0.56754,53.859
0.26451,0.54041,53.856
0.26457,0.575,53.855
0.26462,0.5636,53.864
0.26467,0.53333,53.859
0.26472,0.55407,53.854
0.26482,0.56021,53.862
0.26491,0.54438,53.857
0.26501,0.56341,53.859
0.2651,0.5463,53.859
0.26519,0.55885,53.857
0.26531,0.55103,53.859
0.26543,0.556,53.858
0.26555,0.55295,53.859
0.26567,0.55488,53.859
0.26579,0.55361,53.859
0.26591,0.55433,53.859
0.26603,0.55426,53.859
0.26615,0.55331,53.86
0.26626,0.5555,53.859
0.26638,0.55237,53.86
0.2665,0.5535,53.86
0.26662,0.56477,53.858
0.26674,0.55519,53.863
0.26686,0.55224,53.858
0.26698,0.55569,53.861
0.26709,0.5507,53.859
0.26709,0.5507,53.859
0.26721,0.55579,53.861
0.26733,0.55308,53.859
0.26744,0.55375,53.861
0.26756,0.55607,53.858
0.26768,0.54864,53.863
0.2678,0.56622,53.855
0.26792,0.52609,53.87
0.26804,0.62121,53.838
0.26806,0.67977,53.852
0.26808,0.65626,53.878
0.26811,0.53653,53.891
0.26815,0.43574,53.867
0.26818,0.49085,53.835
0.26821,0.62273,53.837
0.26824,0.65882,53.867
0.26828,0.55854,53.886
0.26831,0.45699,53.869
0.26834,0.48819,53.84
0.26838,0.60343,53.838
0.26842,0.63739,53.869
0.26845,0.54402,53.882
0.26849,0.46654,53.86
0.26853,0.53639,53.838
0.26857,0.63203,53.857
0.26861,0.5787,53.876
0.26866,0.48484,53.864
0.26869,0.51987,53.843
0.26873,0.60288,53.847
0.26876,0.60641,53.867
0.2688,0.53059,53.873
0.26886,0.52057,53.847
0.26891,0.59849,53.851
0.26895,0.578,53.869
0.269,0.51118,53.863
0.26905,0.538,53.848
0.26909,0.59325,53.855
0.26914,0.562,53.867
0.2692,0.52204,53.855
0.26925,0.56615,53.851
0.26933,0.55424,53.864
0.26939,0.53109,53.856
0.26945,0.56754,53.854
0.2695,0.56125,53.862
0.26957,0.53775,53.857
0.26964,0.56106,53.855
0.26974,0.5492,53.86
0.26986,0.56782,53.857
0.26986,0.56648,53.857
0.26986,0.56648,53.857
0.26999,0.54548,53.859
0.27011,0.55999,53.858
0.27023,0.55015,53.859
0.27035,0.55682,53.858
0.27047,0.55218,53.859
0.27059,0.55546,53.859
0.27071,0.5532,53.859
0.27083,0.55422,53.86
0.27096,0.55534,53.858
0.27108,0.5493,53.862
0.2712,0.56763,53.854
0.27132,0.51589,53.873
0.27135,0.47658,53.863
0.27137,0.50277,53.846
0.27141,0.59505,53.844
0.27145,0.6123,53.869
0.27149,0.51747,53.874
0.27154,0.49913,53.851
0.27158,0.58513,53.846
0.27162,0.60399,53.866
0.27167,0.526,53.871
0.27172,0.51682,53.85
0.27177,0.59569,53.852
0.27183,0.56463,53.87
0.27188,0.51144,53.858
0.27193,0.5661,53.849
0.27201,0.56598,53.866
0.27207,0.52162,53.859
0.27212,0.55943,53.851
0.2722,0.56067,53.864
0.27229,0.5405,53.855
0.27235,0.57147,53.857
0.27241,0.55008,53.862
0.27252,0.55907,53.855
0.27262,0.54818,53.861
0.27264,0.54454,53.858
0.27264,0.54454,53.858
0.27275,0.55992,53.857
0.27285,0.55231,53.859
0.27296,0.55468,53.858
0.27306,0.55394,53.859
0.27316,0.55401,53.858
0.27327,0.55401,53.859
0.27337,0.55405,53.859
0.27348,0.55409,53.859
0.27358,0.554,53.859
0.27371,0.55426,53.859
0.27383,0.55735,53.858
0.27396,0.52398,53.863
0.27408,0.55715,53.854
0.27421,0.55235,53.864
0.27433,0.55513,53.857
0.27446,0.55255,53.862
0.27459,0.55627,53.858
0.27471,0.55031,53.862
0.27484,0.55671,53.859
0.27496,0.55214,53.861
0.27509,0.55464,53.86
0.27521,0.55605,53.86
0.27534,0.54842,53.861
0.27542,0.55246,53.859
0.27542,0.55246,53.859
0.27555,0.5431,53.862
0.27567,0.57993,53.858
0.2758,0.54439,53.865
0.27592,0.56052,53.857
0.27605,0.54988,53.863
0.27617,0.55655,53.859
0.2763,0.55227,53.862
0.27642,0.55532,53.86
0.27655,0.55304,53.861
0.27667,0.55469,53.86
0.2768,0.55391,53.861
0.27692,0.55339,53.861
0.27705,0.55556,53.86
0.27718,0.55196,53.861
0.2773,0.55442,53.861
0.27743,0.56168,53.859
0.27755,0.55503,53.863
0.27768,0.553,53.859
0.2778,0.5546,53.862
0.27793,0.55378,53.86
0.27805,0.55364,53.861
0.27818,0.55502,53.86
0.2782,0.55668,53.86
0.2782,0.55668,53.86
0.27832,0.55265,53.86
0.27845,0.5543,53.861
0.27857,0.55616,53.859
0.2787,0.54534,53.864
0.27883,0.58105,53.851
0.27886,0.6108,53.86
0.27889,0.57266,53.873
0.27894,0.50226,53.863
0.27899,0.54863,53.848
0.27905,0.59369,53.865
0.2791,0.53212,53.869
0.27916,0.52872,53.852
0.27921,0.58818,53.856
0.27927,0.55171,53.868
0.27936,0.54459,53.853
0.27944,0.57617,53.861
0.27949,0.53877,53.863
0.27955,0.54398,53.854
0.27961,0.57252,53.858
0.27966,0.5483,53.863
0.27976,0.556,53.855
0.27986,0.55436,53.862
0.27996,0.5531,53.856
0.28006,0.5542,53.86
0.28016,0.55431,53.858
0.28026,0.55361,53.859
0.28036,0.55316,53.859
0.28045,0.55744,53.858
0.28055,0.54571,53.861
0.28065,0.55229,53.856
0.28075,0.55834,53.861
0.28085,0.54826,53.858
0.28095,0.55935,53.859
0.28098,0.55446,53.86
0.28098,0.55446,53.86
0.28107,0.55217,53.858
0.28117,0.55625,53.86
0.28127,0.55141,53.858
0.28137,0.55627,53.859
0.28149,0.55385,53.858
0.28161,0.55359,53.86
0.28173,0.55466,53.859
0.28185,0.55449,53.859
0.28197,0.55132,53.86
0.28209,0.56026,53.859
0.28221,0.54475,53.86
0.28233,0.55139,53.861
0.28245,0.54642,53.858
0.28257,0.55972,53.861
0.28269,0.54968,53.859
0.28281,0.55691,53.86
0.28293,0.55202,53.859
0.28305,0.55488,53.861
0.28317,0.55411,53.859
0.28329,0.55211,53.862
0.28341,0.55887,53.858
0.28353,0.54244,53.865
0.28365,0.58087,53.851
0.28375,0.54044,53.877
0.28375,0.54044,53.877
0.28387,0.62073,53.837
0.2839,0.68103,53.853
0.28392,0.65095,53.88
0.28395,0.52577,53.891
0.28398,0.43404,53.865
0.28401,0.49394,53.835
0.28404,0.62365,53.837
0.28408,0.6601,53.867
0.28411,0.56367,53.886
0.28414,0.45957,53.871
0.28417,0.47915,53.842
0.2842,0.59096,53.836
0.28425,0.63663,53.869
0.28428,0.54012,53.881
0.28432,0.46656,53.859
0.28436,0.54265,53.838
0.2844,0.62846,53.851
0.28443,0.60013,53.874
0.28447,0.5061,53.873
0.2845,0.48783,53.851
0.28454,0.56702,53.841
0.28458,0.61963,53.86
0.28462,0.5487,53.874
0.28467,0.49586,53.855
0.28472,0.57279,53.845
0.28478,0.58849,53.867
0.28482,0.51744,53.866
0.28487,0.52524,53.849
0.28491,0.58799,53.851
0.28496,0.57593,53.866
0.285,0.52168,53.863
0.28505,0.53725,53.85
0.2851,0.58392,53.856
0.28516,0.54795,53.864
0.28524,0.55093,53.852
0.28529,0.57734,53.858
0.28535,0.54388,53.862
0.28541,0.54776,53.853
0.28548,0.56648,53.859
0.28554,0.54459,53.859
0.28561,0.55585,53.855
0.2857,0.54737,53.86
0.28582,0.5526,53.855
0.28594,0.55642,53.86
0.28605,0.55158,53.857
0.28617,0.55628,53.86
0.28628,0.55245,53.857
0.2864,0.55493,53.86
0.28651,0.55412,53.858
0.28653,0.55803,53.858
0.28653,0.55803,53.858
0.28665,0.55111,53.86
0.28676,0.5569,53.859
0.28688,0.55106,53.859
0.28699,0.55631,53.86
0.28711,0.55506,53.856
0.28723,0.53975,53.871
0.28726,0.49572,53.865
0.28729,0.51081,53.849
0.28732,0.58699,53.847
0.28737,0.59513,53.868
0.28742,0.51622,53.868
0.28747,0.52324,53.849
0.28751,0.59285,53.852
0.28756,0.5736,53.868
0.28761,0.51471,53.862
0.28765,0.54338,53.849
0.28771,0.58916,53.86
0.28776,0.54469,53.867
0.28784,0.54308,53.851
0.28792,0.5747,53.861
0.28798,0.53544,53.862
0.28804,0.54927,53.853
0.28812,0.56638,53.861
0.2882,0.54064,53.858
0.28827,0.56193,53.856
0.28835,0.55236,53.86
0.28846,0.55834,53.856
0.28857,0.54861,53.86
0.28868,0.55899,53.857
0.28879,0.55464,53.858
0.28891,0.56139,53.859
0.28902,0.54797,53.859
0.28913,0.55844,53.859
0.28924,0.55078,53.859
0.28931,0.55469,53.858
0.28931,0.55469,53.858
0.28942,0.5536,53.86
0.28953,0.55417,53.858
0.28964,0.55358,53.86
0.28975,0.55475,53.858
0.28986,0.55221,53.861
0.28997,0.55754,53.857
0.29008,0.54602,53.863
0.29019,0.57212,53.851
0.2903,0.50886,53.88
0.29033,0.44915,53.87
0.29035,0.45454,53.847
0.29038,0.55163,53.832
0.29041,0.65304,53.851
0.29045,0.61048,53.88
0.29048,0.49178,53.878
0.29051,0.46611,53.85
0.29055,0.56333,53.836
0.29059,0.64177,53.857
0.29063,0.56894,53.879
0.29068,0.47404,53.86
0.29071,0.52951,53.84
0.29076,0.62394,53.853
0.29079,0.58837,53.874
0.29083,0.50385,53.87
0.29086,0.49897,53.849
0.2909,0.57568,53.843
0.29096,0.59133,53.869
0.29101,0.5112,53.867
0.29105,0.5219,53.848
0.29109,0.59349,53.85
0.29114,0.57983,53.867
0.29118,0.51668,53.864
0.29123,0.53288,53.849
0.29127,0.58804,53.853
0.29132,0.5699,53.866
0.29137,0.52158,53.859
0.29143,0.5605,53.85
0.29151,0.55697,53.864
0.29157,0.52953,53.856
0.29163,0.56585,53.853
0.29168,0.56402,53.862
0.29174,0.53739,53.858
0.2918,0.5579,53.854
0.29188,0.55123,53.861
0.29197,0.55844,53.854
0.29206,0.56361,53.859
0.29209,0.55814,53.858
0.29209,0.55814,53.858
0.29215,0.55136,53.858
0.29226,0.55224,53.858
0.29237,0.56556,53.856
0.29248,0.5545,53.861
0.29259,0.55206,53.856
0.29271,0.55669,53.86
0.29282,0.55142,53.857
0.29293,0.55629,53.86
0.29304,0.55231,53.858
0.29315,0.5551,53.86
0.29326,0.55378,53.858
0.29337,0.55284,53.861
0.29349,0.55784,53.856
0.2936,0.54421,53.865
0.29371,0.57784,53.847
0.29374,0.62094,53.855
0.29377,0.59612,53.872
0.29381,0.51126,53.871
0.29384,0.50033,53.851
0.29388,0.57552,53.845
0.29394,0.59429,53.868
0.29398,0.51813,53.869
0.29403,0.51602,53.85
0.29407,0.58551,53.849
0.29411,0.58819,53.866
0.29416,0.5249,53.867
0.2942,0.52223,53.851
0.29424,0.5799,53.85
0.2943,0.57388,53.866
0.29435,0.5207,53.861
0.2944,0.55421,53.85
0.29449,0.56471,53.864
0.29456,0.53076,53.857
0.29461,0.56384,53.853
0.29468,0.55992,53.862
0.29476,0.53967,53.856
0.29483,0.56566,53.857
0.29486,0.56138,53.86
0.29486,0.56138,53.86
0.29494,0.54572,53.857
0.29501,0.5593,53.857
0.29508,0.55283,53.859
0.2952,0.56154,53.857
0.29533,0.54217,53.859
0.29545,0.54987,53.86
0.29554,0.54062,53.857
0.29562,0.5652,53.858
0.29571,0.54781,53.861
0.29579,0.554,53.856
0.2959,0.5551,53.86
0.29602,0.55302,53.857
0.29613,0.55477,53.86
0.29624,0.55381,53.858
0.29635,0.55332,53.861
0.29646,0.55633,53.857
0.29658,0.54847,53.863
0.29669,0.56654,53.853
0.2968,0.52489,53.873
0.29683,0.47967,53.863
0.29686,0.50706,53.845
0.29689,0.59798,53.845
0.29693,0.61464,53.866
0.29697,0.53659,53.875
0.29701,0.49358,53.854
0.29706,0.57291,53.844
0.29712,0.58761,53.869
0.29717,0.51112,53.866
0.29722,0.53091,53.848
0.29726,0.59607,53.854
0.29731,0.56554,53.869
0.29737,0.5145,53.857
0.29741,0.55922,53.849
0.29749,0.56984,53.865
0.29755,0.52432,53.859
0.29762,0.56389,53.852
0.29764,0.5781,53.857
0.29764,0.5781,53.857
0.29772,0.54117,53.862
0.2978,0.55605,53.854
0.29791,0.55233,53.861
0.29801,0.55566,53.855
0.29811,0.55187,53.86
0.29821,0.55132,53.857
0.29831,0.55255,53.859
0.29841,0.55339,53.858
0.29851,0.55386,53.859
0.29864,0.55457,53.859
0.29876,0.55315,53.859
0.29889,0.55814,53.858
0.29901,0.53864,53.866
0.29914,0.61318,53.827
0.29916,0.69004,53.836
0.29917,0.71507,53.863
0.2992,0.6336,53.894
0.29923,0.46365,53.891
0.29926,0.40568,53.853
0.29929,0.52038,53.823
0.29933,0.6844,53.845
0.29936,0.65915,53.881
0.29939,0.52497,53.892
0.29942,0.42504,53.865
0.29945,0.48455,53.832
0.29948,0.62363,53.833
0.29951,0.67117,53.864
0.29954,0.57507,53.887
0.29958,0.44499,53.865
0.29962,0.49109,53.837
0.29965,0.60789,53.836
0.29969,0.64464,53.869
0.29972,0.5483,53.883
0.29976,0.46058,53.861
0.29979,0.52934,53.836
0.29983,0.63184,53.848
0.29987,0.60057,53.875
0.29991,0.49646,53.872
0.29995,0.49288,53.847
0.29999,0.58744,53.841
0.30002,0.61987,53.863
0.30006,0.54313,53.874
0.30011,0.49314,53.854
0.30015,0.57124,53.843
0.30021,0.59148,53.867
0.30026,0.51825,53.867
0.3003,0.51956,53.849
0.30034,0.58498,53.849
0.30039,0.5837,53.865
0.30042,0.53553,53.866
0.30042,0.53553,53.866
0.30046,0.52041,53.853
0.30051,0.57008,53.849
0.30056,0.57366,53.863
0.30062,0.52817,53.859
0.30067,0.55555,53.851
0.30077,0.5627,53.862
0.30086,0.54083,53.855
0.30093,0.56845,53.857
0.30101,0.54695,53.86
0.3011,0.55539,53.855
0.3012,0.55615,53.86
0.30129,0.54985,53.856
0.30139,0.55885,53.859
0.30148,0.54893,53.857
0.30158,0.55888,53.859
0.30167,0.54901,53.857
0.30177,0.55902,53.86
0.30186,0.54835,53.855
0.30196,0.56019,53.864
0.302,0.5228,53.861
0.30205,0.54344,53.851
0.30211,0.57792,53.858
0.30216,0.54355,53.863
0.30222,0.54265,53.854
0.30227,0.56949,53.857
0.30233,0.55057,53.861
0.30241,0.55684,53.854
0.3025,0.56396,53.861
0.30258,0.54065,53.857
0.30266,0.56458,53.857
0.30275,0.54881,53.86
0.30286,0.55637,53.856
0.30296,0.55319,53.86
0.30307,0.55419,53.857
0.30318,0.55395,53.86
0.3032,0.55026,53.859
0.3032,0.55026,53.859
0.30331,0.55659,53.857
0.30341,0.55151,53.859
0.30352,0.55705,53.858
0.30363,0.54963,53.86
0.30374,0.56092,53.857
0.30385,0.54144,53.863
0.30396,0.57921,53.85
0.30406,0.4967,53.88
0.30409,0.43737,53.868
0.30411,0.45431,53.843
0.30414,0.56517,53.83
0.30417,0.66277,53.851
0.3042,0.61358,53.881
0.30424,0.48969,53.88
0.30427,0.45573,53.851
0.3043,0.55047,53.833
0.30434,0.64554,53.851
0.30437,0.60533,53.878
0.30441,0.49491,53.876
0.30444,0.47436,53.849
0.30448,0.56701,53.837
0.30451,0.63488,53.858
0.30455,0.56657,53.877
0.3046,0.48103,53.858
0.30464,0.5381,53.841
0.30469,0.61861,53.858
0.30473,0.56431,53.873
0.30477,0.4963,53.862
0.30481,0.53161,53.844
0.30486,0.60513,53.854
0.3049,0.56031,53.87
0.30495,0.50671,53.859
0.30499,0.55161,53.846
0.30505,0.59374,53.859
0.3051,0.53804,53.866
0.30515,0.52689,53.852
0.3052,0.57904,53.852
0.30525,0.565,53.864
0.30531,0.53043,53.856
0.30538,0.5678,53.853
0.30544,0.55816,53.862
0.30552,0.5407,53.856
0.30559,0.56095,53.856
0.30569,0.55086,53.859
0.30579,0.55635,53.857
0.3059,0.55419,53.857
0.30598,0.55344,53.858
0.30598,0.55344,53.858
0.30608,0.55701,53.857
0.30618,0.54437,53.859
0.30629,0.55538,53.856
0.30639,0.55519,53.86
0.30649,0.55122,53.857
0.3066,0.55717,53.859
0.3067,0.5508,53.858
0.3068,0.55668,53.859
0.30691,0.55158,53.858
0.30701,0.55584,53.859
0.30714,0.55453,53.858
0.30726,0.55313,53.86
0.30739,0.55481,53.859
0.30751,0.55541,53.859
0.30764,0.54887,53.86
0.30776,0.56453,53.859
0.30789,0.55887,53.859
0.30802,0.56166,53.862
0.30814,0.54842,53.859
0.30827,0.55779,53.861
0.30839,0.55176,53.859
0.30852,0.55494,53.861
0.30864,0.55453,53.859
0.30875,0.55528,53.862
0.30875,0.55528,53.862
0.30888,0.55572,53.859
0.309,0.54829,53.863
0.30913,0.56881,53.855
0.30926,0.51625,53.872
0.30929,0.48453,53.86
0.30932,0.52616,53.845
0.30936,0.61153,53.853
0.3094,0.58069,53.874
0.30944,0.50165,53.867
0.30949,0.52692,53.848
0.30953,0.59995,53.853
0.30957,0.57935,53.87
0.30962,0.51208,53.866
0.30966,0.52896,53.85
0.3097,0.59079,53.853
0.30975,0.57684,53.868
0.30979,0.52019,53.865
0.30983,0.53203,53.851
0.30988,0.58383,53.853
0.30992,0.57344,53.866
0.30996,0.52625,53.863
0.31001,0.53584,53.852
0.31006,0.58112,53.856
0.31011,0.55513,53.865
0.31021,0.54991,53.853
0.3103,0.56815,53.861
0.31037,0.54361,53.859
0.31046,0.55863,53.857
0.31056,0.551,53.86
0.31067,0.55688,53.857
0.31077,0.55147,53.859
0.31088,0.55495,53.859
0.31099,0.559,53.857
0.31109,0.55853,53.86
0.3112,0.54906,53.858
0.3113,0.55844,53.859
0.31141,0.55025,53.859
0.31152,0.55687,53.859
0.31153,0.55556,53.859
0.31153,0.55556,53.859
0.31166,0.55395,53.859
0.31179,0.55418,53.86
0.31192,0.55439,53.859
0.31205,0.55415,53.86
0.31218,0.55383,53.86
0.31231,0.55515,53.86
0.31244,0.55266,53.86
0.31257,0.55487,53.86
0.3127,0.55816,53.859
0.31283,0.53431,53.863
0.31296,0.55774,53.857
0.31309,0.55132,53.863
0.31322,0.55587,53.859
0.31335,0.55269,53.862
0.31348,0.55515,53.86
0.31361,0.55317,53.861
0.31374,0.55473,53.861
0.31387,0.55383,53.861
0.314,0.55374,53.861
0.31413,0.55506,53.861
0.31426,0.55265,53.861
0.31431,0.55345,53.861
0.31431,0.55345,53.861
0.31444,0.55232,53.861
0.31457,0.55848,53.86
0.3147,0.54792,53.861
0.31483,0.54772,53.864
0.31492,0.54081,53.859
0.31501,0.56672,53.861
0.3151,0.54412,53.862
0.31519,0.5585,53.858
0.3153,0.55131,53.862
0.31542,0.55572,53.859
0.31554,0.55235,53.861
0.31565,0.55575,53.859
0.31577,0.55142,53.861
0.31588,0.55775,53.859
0.316,0.54754,53.862
0.31611,0.56553,53.857
0.31623,0.53059,53.867
0.31635,0.60581,53.845
0.31637,0.64535,53.858
0.3164,0.60919,53.877
0.31643,0.50279,53.878
0.31647,0.4738,53.853
0.3165,0.55787,53.839
0.31654,0.63189,53.857
0.31658,0.57074,53.878
0.31663,0.48269,53.861
0.31666,0.53152,53.843
0.31671,0.61666,53.855
0.31676,0.56419,53.874
0.31681,0.49806,53.856
0.31685,0.55789,53.845
0.3169,0.60304,53.861
0.31695,0.53439,53.87
0.31701,0.52587,53.85
0.31707,0.59179,53.856
0.31709,0.58987,53.861
0.31709,0.58987,53.861
0.31713,0.54023,53.867
0.31722,0.55099,53.851
0.3173,0.5672,53.863
0.31737,0.53097,53.859
0.31743,0.56126,53.853
0.31752,0.553,53.862
