time,T [Nm],w [rad/s]
0.062753,31.916,81.424
0.062774,31.046,88.071
0.062796,30,94.511
0.062817,28.782,100.71
0.062839,27.401,106.62
0.06286,25.864,112.22
0.062882,24.179,117.47
0.062903,22.357,122.34
0.062925,20.407,126.81
0.062946,18.341,130.84
0.062968,16.172,134.42
0.062989,13.911,137.52
0.063011,11.573,140.12
0.063032,9.172,142.21
0.063054,6.7215,143.78
0.063075,4.2368,144.82
0.063097,1.7329,145.33
0.063118,-0.77482,145.29
0.06314,-3.2713,144.72
0.063161,-5.7413,143.61
0.063183,-8.17,141.97
0.063204,-10.543,139.82
0.063226,-12.846,137.17
0.063247,-15.065,134.03
0.063269,-17.187,130.43
0.06329,-19.2,126.38
0.063312,-21.093,121.91
0.063333,-22.855,117.05
0.063355,-24.475,111.82
0.063376,-25.946,106.27
0.063398,-27.259,100.42
0.063419,-28.406,94.299
0.063441,-29.383,87.955
0.063462,-30.184,81.422
0.063484,-30.805,74.737
0.063505,-31.242,67.94
0.063527,-31.495,61.07
0.063548,-31.561,54.167
0.06357,-31.441,47.271
0.063591,-31.135,40.423
0.063613,-30.646,33.661
0.063635,-29.975,27.026
0.063656,-29.128,20.556
0.063678,-28.109,14.287
0.063699,-26.923,8.2575
0.063721,-25.578,2.5013
0.06373,-24.919,2.2554e-10
0.06373,-24.919,-1.2412e-13
0.063752,-23.356,-5.3
0.063773,-21.652,-10.247
0.063795,-19.819,-14.813
0.063816,-17.867,-18.971
0.063838,-15.808,-22.697
0.063859,-13.653,-25.968
0.063881,-11.416,-28.767
0.063902,-9.1088,-31.076
0.063924,-6.7468,-32.882
0.063945,-4.3438,-34.175
0.063967,-1.9143,-34.949
0.063988,0.52683,-35.198
0.06401,2.9649,-34.922
0.064031,5.385,-34.124
0.064053,7.7725,-32.809
0.064074,10.113,-30.986
0.064096,12.393,-28.666
0.064117,14.598,-25.864
0.064139,16.715,-22.598
0.06416,18.733,-18.888
0.064182,20.64,-14.756
0.064203,22.424,-10.229
0.064225,24.075,-5.3327
0.064246,25.586,-0.097593
0.064247,25.612,-7.4052e-14
0.064247,25.612,2.2307e-10
0.064268,26.969,5.5481
0.06429,28.17,11.37
0.064311,29.207,17.432
0.064333,30.075,23.697
0.064354,30.77,30.128
0.064376,31.288,36.689
0.064397,31.627,43.341
0.064419,31.785,50.045
0.06444,31.761,56.761
0.064462,31.557,63.452
0.064483,31.173,70.078
0.064505,30.611,76.601
0.064526,29.876,82.983
0.064548,28.97,89.187
0.064569,27.9,95.177
0.064591,26.671,100.92
0.064613,25.29,106.38
0.064634,23.766,111.52
0.064643,23.096,113.55
0.064643,23.096,113.55
0.064664,21.383,118.2
0.064686,19.549,122.47
0.064707,17.604,126.33
0.064729,15.559,129.77
0.06475,13.427,132.75
0.064772,11.221,135.26
0.064793,8.9535,137.3
0.064815,6.6381,138.84
0.064836,4.289,139.87
0.064858,1.9203,140.4
0.064879,-0.45357,140.42
0.064901,-2.8183,139.93
0.064923,-5.1596,138.94
0.064944,-7.4633,137.44
0.064966,-9.7156,135.46
0.064987,-11.903,133
0.065009,-14.013,130.07
0.06503,-16.033,126.71
0.065052,-17.951,122.92
0.065073,-19.756,118.73
0.065095,-21.438,114.16
0.065116,-22.988,109.25
0.065138,-24.396,104.02
0.065159,-25.656,98.51
0.065181,-26.76,92.744
0.065202,-27.703,86.758
0.065224,-28.479,80.589
0.065245,-29.085,74.273
0.065267,-29.518,67.846
0.065288,-29.775,61.346
0.06531,-29.856,54.812
0.065331,-29.759,48.28
0.065353,-29.487,41.79
0.065374,-29.041,35.378
0.065396,-28.422,29.082
0.065417,-27.636,22.939
0.065439,-26.686,16.983
0.06546,-25.577,11.251
0.065482,-24.317,5.7744
0.065503,-22.912,0.58572
0.065506,-22.738,2.0548e-10
0.065506,-22.738,-9.4735e-13
0.065527,-21.181,-4.8315
0.065549,-19.497,-9.3133
0.06557,-17.696,-13.419
0.065592,-15.788,-17.125
0.065613,-13.785,-20.41
0.065635,-11.699,-23.254
0.065656,-9.5421,-25.641
0.065678,-7.3272,-27.558
0.065699,-5.0677,-28.993
0.065721,-2.7773,-29.938
0.065742,-0.4699,-30.388
0.065764,1.8406,-30.342
0.065785,4.1402,-29.799
0.065807,6.415,-28.765
0.065828,8.6513,-27.246
0.06585,10.836,-25.252
0.065871,12.955,-22.795
0.065893,14.997,-19.891
0.065914,16.95,-16.558
0.065936,18.802,-12.816
0.065957,20.543,-8.6892
0.065979,22.163,-4.2014
0.065998,23.473,-2.0177e-10
0.065998,23.473,2.2187e-12
0.066019,24.842,5.0893
0.066041,26.066,10.456
0.066062,27.138,16.069
0.066084,28.053,21.894
0.066105,28.806,27.898
0.066127,29.394,34.044
0.066148,29.812,40.298
0.06617,30.06,46.621
0.066191,30.136,52.978
0.066213,30.04,59.332
0.066234,29.773,65.645
0.066256,29.336,71.881
0.066277,28.732,78.004
0.066299,27.965,83.978
0.06632,27.039,89.768
0.066342,25.959,95.342
0.066363,24.732,100.67
0.066389,23.063,106.72
0.066415,21.204,112.31
0.066441,19.169,117.39
0.066467,16.976,121.93
0.066493,14.644,125.87
0.066519,12.193,129.2
0.066545,9.6438,131.87
0.066571,7.0192,133.87
0.066597,4.342,135.18
0.066623,1.6356,135.79
0.066649,-1.076,135.7
0.066675,-3.769,134.91
0.066701,-6.4198,133.42
0.066727,-9.0053,131.25
0.066753,-11.503,128.42
0.066779,-13.892,124.96
0.066805,-16.15,120.9
0.066825,-17.761,117.44
0.066825,-17.761,117.44
0.066851,-19.747,112.41
0.066877,-21.555,106.89
0.066902,-23.169,100.92
0.066928,-24.578,94.562
0.066954,-25.769,87.868
0.06698,-26.733,80.896
0.067006,-27.464,73.706
0.067032,-27.956,66.358
0.067058,-28.205,58.917
0.067084,-28.21,51.444
0.06711,-27.971,44.004
0.067136,-27.49,36.659
0.067162,-26.772,29.471
0.067188,-25.822,22.503
0.067214,-24.649,15.811
0.06724,-23.263,9.4543
0.067266,-21.674,3.4853
0.067282,-20.593,1.7836e-10
0.067282,-20.593,-8.846e-12
0.067308,-18.706,-5.2342
0.067334,-16.655,-9.9555
0.06736,-14.458,-14.124
0.067386,-12.134,-17.704
0.067412,-9.7033,-20.666
0.067438,-7.1866,-22.984
0.067464,-4.6061,-24.64
0.06749,-1.9845,-25.619
0.067516,0.65517,-25.915
0.067542,3.2896,-25.526
0.067568,5.8957,-24.456
0.067594,8.4506,-22.716
0.06762,10.932,-20.322
0.067646,13.319,-17.297
0.067672,15.59,-13.667
0.067698,17.727,-9.466
0.067724,19.711,-4.7307
0.067747,21.368,-1.8489e-10
0.067747,21.368,4.0135e-13
0.067773,23.017,5.6352
0.067799,24.47,11.672
0.067825,25.716,18.057
0.067851,26.745,24.737
0.067877,27.549,31.653
0.067903,28.123,38.746
0.067929,28.461,45.955
0.067955,28.562,53.22
0.067981,28.425,60.478
0.068007,28.053,67.668
0.068033,27.447,74.729
0.068059,26.614,81.602
0.068085,25.561,88.228
0.068111,24.296,94.55
0.068137,22.829,100.52
0.068163,21.174,106.08
0.068189,19.344,111.18
0.068215,17.355,115.79
0.068241,15.223,119.86
0.068267,12.967,123.36
0.068293,10.606,126.26
0.068319,8.162,128.54
0.068345,5.6549,130.17
0.068371,3.107,131.14
0.068397,0.54072,131.45
0.068423,-2.0214,131.09
0.068449,-4.5569,130.08
0.068474,-7.0437,128.41
0.0685,-9.4601,126.1
0.068526,-11.785,123.18
0.068552,-13.999,119.67
0.068578,-16.083,115.6
0.068604,-18.02,111.01
0.06863,-19.793,105.94
0.068656,-21.388,100.43
0.068682,-22.792,94.537
0.068708,-23.994,88.305
0.068734,-24.984,81.791
0.06876,-25.755,75.049
0.068786,-26.301,68.139
0.068812,-26.618,61.118
0.068838,-26.703,54.046
0.068864,-26.557,46.984
0.06889,-26.181,39.992
0.068916,-25.579,33.129
0.068942,-24.755,26.453
0.068968,-23.716,20.021
0.068994,-22.472,13.886
0.06902,-21.032,8.1024
0.069046,-19.409,2.7178
0.06906,-18.464,1.5341e-10
0.06906,-18.464,-1.4904e-11
0.069086,-16.586,-4.6824
0.069112,-14.564,-8.857
0.069138,-12.413,-12.488
0.069164,-10.152,-15.546
0.06919,-7.8025,-18.004
0.069216,-5.3832,-19.842
0.069242,-2.9159,-21.044
0.069268,-0.42224,-21.602
0.069294,2.0759,-21.512
0.06932,4.5567,-20.774
0.069346,6.9983,-19.398
0.069371,9.3795,-17.395
0.069397,11.68,-14.785
0.069423,13.879,-11.592
0.069449,15.959,-7.843
0.069475,17.902,-3.5728
0.069495,19.277,-1.8641e-13
0.069495,19.277,1.6648e-10
0.069521,20.94,5.0938
0.069547,22.425,10.595
0.069573,23.719,16.456
0.069599,24.814,22.626
0.069625,25.699,29.051
0.069651,26.369,35.676
0.069677,26.818,42.445
0.069703,27.043,49.3
0.069729,27.043,56.183
0.069755,26.818,63.034
0.069781,26.37,69.796
0.069807,25.704,76.412
0.069833,24.825,82.825
0.069859,23.74,88.982
0.069885,22.459,94.829
0.069911,20.992,100.32
0.069937,19.351,105.4
0.069963,17.552,110.04
0.069989,15.608,114.19
0.070015,13.537,117.81
0.070035,11.863,120.23
0.070035,11.863,120.23
0.070061,9.6109,122.86
0.070087,7.2835,124.9
0.070113,4.901,126.32
0.070138,2.4843,127.11
0.070164,0.054461,127.28
0.07019,-2.3672,126.82
0.070216,-4.7595,125.73
0.070242,-7.1016,124.02
0.070268,-9.3732,121.72
0.070294,-11.555,118.84
0.07032,-13.627,115.41
0.070346,-15.574,111.46
0.070372,-17.378,107.02
0.070398,-19.024,102.13
0.070424,-20.499,96.842
0.07045,-21.792,91.194
0.070476,-22.89,85.237
0.070502,-23.787,79.022
0.070528,-24.475,72.603
0.070554,-24.948,66.035
0.07058,-25.204,59.374
0.070606,-25.241,52.676
0.070632,-25.058,46
0.070658,-24.658,39.401
0.070684,-24.043,32.935
0.07071,-23.221,26.658
0.070736,-22.196,20.622
0.070762,-20.979,14.879
0.070788,-19.578,9.4772
0.070814,-18.007,4.463
0.070839,-16.329,1.4588e-10
0.070839,-16.329,-3.5712e-12
0.070865,-14.461,-4.1291
0.070891,-12.467,-7.7554
0.070917,-10.362,-10.848
0.070943,-8.1663,-13.382
0.070969,-5.8977,-15.335
0.070995,-3.5765,-16.692
0.071021,-1.223,-17.44
0.071047,1.1423,-17.576
0.071073,3.4985,-17.099
0.071099,5.8251,-16.013
0.071125,8.1018,-14.33
0.071151,10.309,-12.065
0.071177,12.427,-9.2382
0.071203,14.439,-5.876
0.071229,16.327,-2.0081
0.071241,17.178,-1.7291e-11
0.071241,17.178,1.3073e-10
0.071267,18.854,4.5502
0.071293,20.371,9.514
0.071319,21.714,14.848
0.071345,22.874,20.506
0.071371,23.841,26.438
0.071397,24.608,32.594
0.071423,25.169,38.921
0.071449,25.519,45.365
0.071475,25.656,51.87
0.071501,25.58,58.382
0.071527,25.291,64.844
0.071553,24.792,71.202
0.071579,24.088,77.403
0.071604,23.184,83.393
0.07163,22.089,89.121
0.071656,20.811,94.54
0.071682,19.361,99.604
0.071708,17.752,104.27
0.071734,15.997,108.49
0.07176,14.112,112.25
0.071786,12.112,115.49
0.071812,10.015,118.21
0.071838,7.8387,120.37
0.071864,5.6027,121.95
0.07189,3.3262,122.95
0.071916,1.0291,123.35
0.071942,-1.2685,123.16
0.071968,-3.5466,122.37
0.071994,-5.7853,121
0.07202,-7.9652,119.05
0.072046,-10.068,116.55
0.072072,-12.074,113.51
0.072098,-13.968,109.97
0.072124,-15.734,105.95
0.07215,-17.356,101.5
0.072176,-18.821,96.643
0.072202,-20.117,91.431
0.072228,-21.234,85.906
0.072254,-22.163,80.117
0.07228,-22.897,74.114
0.072296,-23.255,70.254
0.072296,-23.255,70.254
0.072322,-23.659,64.013
0.072348,-23.856,57.695
0.072374,-23.845,51.354
0.0724,-23.627,45.045
0.072426,-23.203,38.821
0.072452,-22.577,32.735
0.072478,-21.755,26.838
0.072504,-20.744,21.181
0.07253,-19.551,15.812
0.072556,-18.189,10.776
0.072582,-16.667,6.1163
0.072608,-14.999,1.8718
0.07262,-14.154,9.3955e-11
0.07262,-14.154,-3.6115e-11
0.072646,-12.297,-3.5656
0.072672,-10.332,-6.6337
0.072698,-8.275,-9.1786
0.072724,-6.1447,-11.179
0.07275,-3.9594,-12.618
0.072776,-1.7383,-13.485
0.072802,0.49915,-13.772
0.072828,2.7334,-13.479
0.072854,4.945,-12.608
0.07288,7.1147,-11.168
0.072906,9.2236,-9.1725
0.072932,11.254,-6.6402
0.072958,13.187,-3.5938
0.072984,15.008,-0.060427
0.072984,15.037,-1.4647e-12
0.072984,15.037,1.2774e-10
0.07301,16.727,3.9959
0.073036,18.276,8.4114
0.073062,19.669,13.208
0.073088,20.896,18.343
0.073114,21.946,23.774
0.07314,22.812,29.451
0.073166,23.487,35.327
0.073192,23.965,41.351
0.073218,24.242,47.472
0.073244,24.318,53.637
0.07327,24.191,59.794
0.073296,23.864,65.89
0.073322,23.338,71.874
0.073348,22.62,77.695
0.073374,21.714,83.303
0.0734,20.628,88.651
0.073426,19.373,93.694
0.073452,17.958,98.388
0.073478,16.395,102.69
0.073504,14.699,106.58
0.07353,12.883,110
0.073556,10.963,112.94
0.073581,8.9559,115.37
0.073607,6.879,117.27
0.073633,4.7504,118.62
0.073659,2.5886,119.41
0.073685,0.41246,119.64
0.073711,-1.759,119.3
0.073737,-3.9069,118.4
0.073763,-6.0125,116.95
0.073789,-8.0577,114.97
0.073815,-10.025,112.46
0.073841,-11.897,109.45
0.073867,-13.659,105.97
0.073893,-15.294,102.06
0.073919,-16.791,97.732
0.073945,-18.136,93.041
0.073971,-19.318,88.022
0.073997,-20.329,82.719
0.074023,-21.159,77.179
0.074049,-21.802,71.449
0.074075,-22.254,65.578
0.074101,-22.51,59.617
0.074127,-22.57,53.617
0.074153,-22.432,47.628
0.074179,-22.099,41.701
0.074205,-21.574,35.888
0.074231,-20.86,30.237
0.074257,-19.965,24.797
0.074283,-18.895,19.613
0.074309,-17.661,14.73
0.074335,-16.272,10.189
0.074361,-14.74,6.0285
0.074387,-13.079,2.2838
0.074404,-11.887,5.7918e-13
0.074404,-11.887,-1.0936e-10
0.07443,-10.041,-2.9781
0.074456,-8.1065,-5.4643
0.074482,-6.0997,-7.4379
0.074508,-4.0382,-8.8826
0.074534,-1.9401,-9.7866
0.07456,0.17636,-10.143
0.074586,2.2926,-9.9495
0.074612,4.3903,-9.2087
0.074638,6.451,-7.928
0.074664,8.4571,-6.1194
0.07469,10.391,-3.7995
0.074716,12.237,-0.98926
0.074724,12.801,-1.2379e-14
0.074724,12.801,1.0919e-10
0.07475,14.506,3.4169
0.074776,16.088,7.2599
0.074802,17.533,11.495
0.074828,18.83,16.085
0.074854,19.967,20.99
0.07488,20.937,26.168
0.074906,21.73,31.573
0.074932,22.342,37.159
0.074958,22.766,42.879
0.074984,23.001,48.682
0.07501,23.044,54.521
0.075036,22.896,60.343
0.075062,22.557,66.102
0.075088,22.032,71.746
0.075114,21.324,77.229
0.07514,20.44,82.503
0.075166,19.387,87.525
0.075192,18.175,92.251
0.075218,16.813,96.642
0.075243,15.314,100.66
0.075269,13.69,104.27
0.075295,11.954,107.44
0.075321,10.124,110.15
0.075347,8.2126,112.38
0.075373,6.2382,114.1
0.075399,4.2176,115.29
0.075425,2.1683,115.96
0.075436,1.3126,116.08
0.075436,1.3126,116.08
0.075462,-0.74667,116
0.075488,-2.7914,115.38
0.075514,-4.8038,114.23
0.07554,-6.7664,112.57
0.075566,-8.6624,110.41
0.075592,-10.475,107.76
0.075618,-12.19,104.66
0.075644,-13.792,101.13
0.07567,-15.268,97.198
0.075696,-16.605,92.903
0.075722,-17.792,88.281
0.075748,-18.82,83.373
0.075774,-19.681,78.22
0.0758,-20.367,72.868
0.075826,-20.874,67.363
0.075852,-21.197,61.751
0.075878,-21.334,56.081
0.075904,-21.284,50.401
0.07593,-21.048,44.759
0.075955,-20.629,39.205
0.075981,-20.029,33.784
0.076007,-19.254,28.543
0.076033,-18.311,23.526
0.076059,-17.208,18.777
0.076085,-15.955,14.334
0.076111,-14.561,10.237
0.076137,-13.039,6.5198
0.076163,-11.402,3.2136
0.076189,-9.665,0.34654
0.076193,-9.4274,8.6962e-11
0.076193,-9.4274,-1.2226e-12
0.076219,-7.5941,-2.3407
0.076245,-5.693,-4.1958
0.076271,-3.7407,-5.5498
0.076297,-1.7543,-6.392
0.076323,0.24893,-6.7157
0.076348,2.2516,-6.519
0.076374,4.2361,-5.8044
0.0764,6.1855,-4.5791
0.076426,8.0826,-2.8545
0.076452,9.9113,-0.64646
0.076459,10.371,-3.5488e-13
0.076459,10.371,8.7286e-11
0.076485,12.091,2.7876
0.076511,13.709,6.0081
0.076537,15.21,9.6328
0.076563,16.583,13.63
0.076589,17.816,17.965
0.076615,18.898,22.599
0.076641,19.821,27.492
0.076667,20.578,32.602
0.076693,21.163,37.886
0.076719,21.571,43.296
0.076745,21.799,48.788
0.076771,21.845,54.314
0.076797,21.71,59.828
0.076823,21.395,65.281
0.076849,20.903,70.628
0.076875,20.237,75.823
0.076901,19.405,80.823
0.076927,18.413,85.584
0.076953,17.269,90.066
0.076979,15.984,94.232
0.077004,14.568,98.046
0.07703,13.033,101.48
0.077056,11.394,104.49
0.077082,9.6629,107.07
0.077108,7.8561,109.19
0.077134,5.9888,110.83
0.07716,4.0773,111.98
0.077186,2.1383,112.62
0.077212,0.18864,112.77
0.077238,-1.7548,112.4
0.077264,-3.6751,111.54
0.07729,-5.5556,110.18
0.077316,-7.3801,108.34
0.077342,-9.133,106.04
0.077368,-10.799,103.29
0.077394,-12.365,100.13
0.07742,-13.816,96.572
0.077446,-15.142,92.656
0.077472,-16.33,88.414
0.077498,-17.372,83.884
0.077524,-18.258,79.104
0.07755,-18.982,74.117
0.077576,-19.538,68.964
0.077602,-19.921,63.691
0.077628,-20.129,58.343
0.077654,-20.161,52.965
0.07768,-20.015,47.603
0.077706,-19.694,42.303
0.077732,-19.201,37.11
0.077758,-18.54,32.068
0.077784,-17.717,27.221
0.07781,-16.738,22.609
0.077836,-15.613,18.271
0.077862,-14.351,14.244
0.077887,-12.962,10.563
0.077913,-11.459,7.2589
0.077939,-9.8546,4.3588
0.077965,-8.1629,1.8876
0.077989,-6.5314,6.2386e-11
0.077989,-6.5314,-4.9155e-14
0.078015,-4.7132,-1.5904
0.078041,-2.8523,-2.7024
0.078067,-0.96479,-3.3274
0.078093,0.93281,-3.4605
0.078119,2.824,-3.1015
0.078145,4.6924,-2.2542
0.078171,6.5218,-0.9269
0.078185,7.5022,-3.6946e-13
0.078185,7.5022,6.1774e-11
0.078211,9.2402,2.0448
0.078237,10.9,4.5304
0.078263,12.468,7.4346
0.078289,13.93,10.732
0.078315,15.275,14.392
0.078341,16.491,18.385
0.078367,17.567,22.674
0.078393,18.497,27.222
0.078419,19.27,31.991
0.078445,19.883,36.938
0.078471,20.33,42.022
0.078489,20.538,45.569
0.078489,20.538,45.569
0.078515,20.697,50.783
0.078541,20.685,56.015
0.078567,20.5,61.22
0.078593,20.146,66.353
0.078619,19.625,71.372
0.078645,18.942,76.233
0.078671,18.103,80.895
0.078697,17.115,85.318
0.078723,15.987,89.466
0.078749,14.728,93.302
0.078775,13.349,96.795
0.078801,11.862,99.914
0.078827,10.279,102.63
0.078853,8.6157,104.93
0.078879,6.8848,106.79
0.078905,5.1019,108.19
0.078931,3.2824,109.12
0.078956,1.4421,109.57
0.078982,-0.40299,109.55
0.079008,-2.2368,109.05
0.079034,-4.0435,108.07
0.07906,-5.8075,106.64
0.079086,-7.5136,104.75
0.079112,-9.1472,102.43
0.079138,-10.694,99.695
0.079164,-12.142,96.573
0.07919,-13.478,93.09
0.079216,-14.691,89.277
0.079242,-15.771,85.168
0.079268,-16.709,80.797
0.079294,-17.498,76.203
0.07932,-18.131,71.426
0.079346,-18.603,66.506
0.079372,-18.911,61.486
0.079398,-19.053,56.409
0.079424,-19.027,51.318
0.07945,-18.833,46.258
0.079476,-18.475,41.27
0.079502,-17.954,36.398
0.079528,-17.276,31.683
0.079554,-16.447,27.164
0.07958,-15.473,22.882
0.079606,-14.363,18.87
0.079632,-13.127,15.165
0.079658,-11.774,11.797
0.079684,-10.318,8.7947
0.07971,-8.7704,6.1832
0.079736,-7.1445,3.9846
0.079762,-5.4546,2.2172
0.079788,-3.7155,0.89573
0.079814,-1.9421,0.030816
0.079815,-1.8537,9.5022e-13
0.079815,-1.8537,-1.9959e-11
0.079841,-0.060995,-0.37853
0.079867,1.7341,-0.29096
0.079883,2.8504,-2.0712e-11
0.079883,2.8504,1.4675e-13
0.079909,4.6162,0.83998
0.079935,6.3439,2.1335
0.079961,8.0185,3.8686
0.079987,9.6258,6.0295
0.080013,11.152,8.5969
0.080039,12.584,11.548
0.080065,13.91,14.856
0.080091,15.119,18.493
0.080117,16.201,22.426
0.080143,17.147,26.622
0.080169,17.948,31.044
0.080195,18.6,35.653
0.080221,19.096,40.41
0.080247,19.434,45.274
0.080273,19.609,50.204
0.080299,19.621,55.156
0.080324,19.471,60.09
0.08035,19.16,64.962
0.080376,18.69,69.731
0.080402,18.066,74.357
0.080428,17.293,78.8
0.080454,16.378,83.023
0.08048,15.329,86.99
0.080506,14.155,90.667
0.080532,12.865,94.023
0.080558,11.472,97.03
0.080584,9.9868,99.662
0.08061,8.4226,101.9
0.080636,6.7929,103.72
0.080662,5.1117,105.11
0.080688,3.3938,106.05
0.080714,1.6541,106.55
0.08074,-0.092436,106.6
0.080766,-1.8306,106.19
0.080792,-3.5453,105.33
0.080818,-5.2218,104.04
0.080844,-6.8456,102.31
0.080859,-7.7379,101.15
0.080859,-7.7379,101.15
0.080885,-9.2514,98.789
0.080911,-10.678,96.044
0.080937,-12.005,92.943
0.080963,-13.222,89.512
0.080989,-14.319,85.782
0.081014,-15.286,81.784
0.08104,-16.116,77.554
0.081066,-16.802,73.129
0.081092,-17.338,68.545
0.081118,-17.721,63.844
0.081144,-17.946,59.065
0.08117,-18.014,54.249
0.081196,-17.922,49.437
0.081222,-17.673,44.671
0.081248,-17.269,39.991
0.081274,-16.713,35.437
0.0813,-16.01,31.048
0.081326,-15.166,26.861
0.081352,-14.189,22.911
0.081378,-13.086,19.233
0.081404,-11.868,15.857
0.08143,-10.545,12.811
0.081456,-9.129,10.123
0.081482,-7.6313,7.8133
0.081508,-6.0652,5.9024
0.081534,-4.4444,4.406
0.08156,-2.783,3.3362
0.081586,-1.0954,2.7018
0.081612,0.60378,2.5074
0.081638,2.2997,2.754
0.081664,3.9778,3.4388
0.08169,5.6234,4.5552
0.081716,7.2224,6.0926
0.081742,8.7611,8.0373
0.081768,10.226,10.372
0.081794,11.606,13.075
0.08182,12.888,16.123
0.081846,14.061,19.489
0.081872,15.116,23.144
0.081897,16.045,27.055
0.081923,16.839,31.19
0.081949,17.493,35.511
0.081975,18.001,39.982
0.082001,18.358,44.564
0.082027,18.563,49.219
0.082053,18.614,53.905
0.082079,18.51,58.583
0.082105,18.254,63.213
0.082131,17.846,67.755
0.082157,17.291,72.172
0.082183,16.595,76.424
0.082209,15.761,80.477
0.082235,14.799,84.296
0.082261,13.717,87.848
0.082287,12.522,91.103
0.082313,11.227,94.034
0.082339,9.842,96.617
0.082365,8.379,98.828
0.082391,6.8508,100.65
0.082417,5.2705,102.07
0.082443,3.6521,103.07
0.082469,2.0093,103.65
0.082495,0.35663,103.8
0.082521,-1.2917,103.52
0.082547,-2.9215,102.82
0.082573,-4.5185,101.7
0.082599,-6.0692,100.16
0.082625,-7.5601,98.237
0.082651,-8.9786,95.934
0.082677,-10.313,93.273
0.082703,-11.551,90.279
0.082729,-12.683,86.978
0.082755,-13.7,83.399
0.082781,-14.592,79.573
0.082806,-15.354,75.533
0.082832,-15.977,71.314
0.082858,-16.459,66.952
0.082884,-16.794,62.486
0.08291,-16.98,57.953
0.082936,-17.016,53.392
0.082962,-16.902,48.843
0.082988,-16.639,44.344
0.083014,-16.23,39.933
0.08304,-15.677,35.649
0.083066,-14.987,31.527
0.083092,-14.164,27.602
0.083118,-13.216,23.909
0.083144,-12.152,20.478
0.08317,-10.98,17.338
0.083196,-9.7105,14.517
0.083222,-8.3547,12.037
0.083248,-6.9242,9.919
0.083274,-5.4314,8.1818
0.0833,-3.8893,6.8392
0.083326,-2.3113,5.9022
0.083352,-0.71101,5.3782
0.083378,0.89758,5.2712
0.083404,2.5006,5.5814
0.08343,4.084,6.3054
0.083456,5.6344,7.4362
0.083482,7.1382,8.9634
0.083508,8.5827,10.873
0.083534,9.9555,13.148
0.08356,11.245,15.769
0.083586,12.44,18.711
0.083612,13.531,21.95
0.083638,14.509,25.456
0.083664,15.365,29.2
0.08369,16.093,33.148
0.083715,16.686,37.267
0.083741,17.141,41.522
0.083767,17.453,45.874
0.083793,17.62,50.288
0.083819,17.641,54.725
0.083845,17.516,59.147
0.083871,17.246,63.517
0.083897,16.834,67.797
0.083923,16.284,71.951
0.083949,15.599,75.944
0.083967,15.058,78.56
0.083967,15.058,78.56
0.083993,14.163,82.205
0.084019,13.152,85.602
0.084045,12.035,88.721
0.084071,10.821,91.537
0.084097,9.5202,94.025
0.084123,8.1443,96.165
0.084149,6.7052,97.939
0.084175,5.2152,99.332
0.084201,3.6874,100.33
0.084227,2.1349,100.93
0.084253,0.5712,101.13
0.084279,-0.99014,100.92
0.084305,-2.5356,100.3
0.084331,-4.0519,99.292
0.084357,-5.526,97.892
0.084382,-6.9452,96.117
0.084408,-8.2975,93.982
0.084434,-9.5712,91.507
0.08446,-10.756,88.713
0.084486,-11.841,85.625
0.084512,-12.818,82.27
0.084538,-13.679,78.677
0.084564,-14.416,74.878
0.08459,-15.024,70.905
0.084616,-15.497,66.792
0.084642,-15.833,62.575
0.084668,-16.028,58.291
0.084694,-16.08,53.976
0.08472,-15.991,49.666
0.084746,-15.76,45.399
0.084772,-15.39,41.212
0.084798,-14.884,37.139
0.084824,-14.246,33.216
0.08485,-13.483,29.476
0.084876,-12.601,25.95
0.084902,-11.607,22.67
0.084928,-10.51,19.661
0.084954,-9.3198,16.951
0.08498,-8.0464,14.561
0.085006,-6.7008,12.512
0.085032,-5.2949,10.82
0.085058,-3.8406,9.5011
0.085084,-2.3508,8.5646
0.08511,-0.83827,8.0183
0.085136,0.68383,7.8663
0.085162,2.2023,8.1093
0.085188,3.7041,8.7445
0.085214,5.1761,9.7658
0.08524,6.6057,11.164
0.085266,7.9808,12.926
0.085291,9.2895,15.036
0.085317,10.521,17.475
0.085343,11.664,20.222
0.085369,12.71,23.253
0.085395,13.65,26.541
0.085421,14.475,30.057
0.085447,15.18,33.771
0.085473,15.759,37.651
0.085499,16.206,41.663
0.085525,16.519,45.773
0.085551,16.695,49.945
0.085577,16.732,54.144
0.085603,16.631,58.334
0.085629,16.393,62.478
0.085655,16.02,66.542
0.085681,15.515,70.491
0.085707,14.883,74.291
0.085733,14.129,77.91
0.085764,13.063,82.006
0.085796,11.841,85.742
0.085827,10.48,89.069
0.085859,8.9959,91.948
0.08589,7.4083,94.343
0.085922,5.737,96.224
0.085953,4.0034,97.568
0.085985,2.2296,98.361
0.086016,0.43786,98.592
0.086048,-1.3489,98.261
0.086079,-3.1081,97.371
0.08611,-4.8175,95.936
0.086142,-6.4557,93.975
0.086173,-8.0021,91.513
0.086205,-9.4375,88.583
0.086236,-10.744,85.222
0.086268,-11.906,81.475
0.086299,-12.908,77.388
0.086326,-13.632,73.653
0.086326,-13.632,73.653
0.086358,-14.309,69.076
0.086389,-14.798,64.318
0.086421,-15.093,59.438
0.086452,-15.192,54.497
0.086483,-15.093,49.558
0.086515,-14.798,44.682
0.086546,-14.311,39.931
0.086578,-13.639,35.363
0.086609,-12.789,31.037
